:ID;cite:string
12711771;conf/sigmod/GardarinM86
12711772;conf/vldb/Gardarin87
12711773;conf/eds/IoannidisCFT88
12711774;conf/vldb/Itoh86
12711775;journals/iandc/Kolaitis91
12711776;journals/jlp/Kunen87
12711777;conf/mfdbs/LambrichtsNPPT89
12711778;conf/ijcai/Lozinskii85
12711779;journals/acta/Marque-Pucheu83
12711780;conf/icod/Marque-PucheuMJ83
12711781;conf/pods/Morris88
12711782;conf/vldb/Nejdl87
12711783;journals/debu/SaccaDMPGN87
12711784;journals/computing/Schmitz83
12711785;journals/siamcomp/Schnorr78
12711786;journals/jlp/Shepherdson85
12711787;journals/ai/SmithGG86
12711788;journals/jacm/Stickel81
12711789;conf/eds/Vieille88
12711790;journals/cacm/Warren75
12711791;journals/jacm/Warshall62
12711792;conf/ds/ZanioloS88
12711793;conf/sigir/EfraimidisGMST95
12711794;journals/jasis/GrossmanFHR97
12711795;conf/trec/HawkingT94
12711796;journals/lncs/SiegelmannF93
12711797;journals/tods/Bayer86
12711798;journals/tkde/ChangH92
12711799;journals/ieeemm/WuN94
12711800;journals/siamcomp/BermanBDOP86
12711801;journals/spe/BrainT89
12711802;journals/is/BrainT90
12711803;journals/cacm/Cichelli80
12711804;journals/cacm/Chang84
12711805;journals/tse/DuHJS83
12711806;conf/acm/FoxCHD89
12711807;journals/cacm/FoxHCD92
12711808;journals/jacm/FredmanKS84
12711809;journals/cacm/Jaeschke81
12711810;books/aw/Knuth68
12711811;conf/sigmod/LarsonR85
12711812;journals/computer/LewisC88
12711813;journals/cacm/Sager85
12711814;journals/cacm/Sprugnoli77
12711815;journals/cacm/TarjanY79
12711816;journals/cacm/Williams59
12711817;journals/tkde/TangYS94
12711818;journals/ai/Davis80b
12711819;conf/aaai/EtheringtonR83
12711820;conf/aaai/Etherington87
12711821;journals/ai/Etherington87
12711822;conf/nmr/GelfondL88
12711823;journals/tcs/LassezM84
12711824;conf/ijcai/Lifschitz85
12711825;conf/aaai/Reiter82
12711826;conf/lics/Shoham87
12711827;journals/is/GligorP86
12711828;conf/acm/Litwin85
12711829;journals/ijmms/Brachman77
12711830;conf/ijcai/AsherV95
12711831;conf/ecai/Napoli92
12711832;journals/ai/Valdes-Perez95
12711833;journals/ai/LindsayBFL93
12711834;journals/jiis/GaasterlandGM92
12711835;journals/tkde/MatheusCP93
12711836;journals/tog/Shneiderman92
12711837;conf/sigmod/ConsensM93
12711838;conf/icde/Vasudevan94
12711839;conf/chi/AhlbergWS92
12711840;conf/sigmod/KeimK95
12711841;conf/vdb/KeimK95
12711842;conf/dbvis/Keim95
12711843;journals/tse/Denning87
12711844;journals/tse/GligorCCDHJJLV87
12711845;journals/tse/IlgunKP95
12711846;conf/sp/JavitzV91
12711847;conf/sp/ShiehG91
12711848;journals/jcss/Snyder81
12711849;conf/sp/TengCL90
12711850;conf/sp/VaccaroL89
12711851;journals/tkde/Lenat89
12711852;journals/tse/KantB81
12711853;journals/cacm/Reynolds87
12711854;conf/acm/ReynoldsM90
12711855;conf/icml/TambeN88
12711856;journals/cj/ChuK94
12711857;journals/tkde/HachemB92
12711858;conf/vldb/Larson82
12711859;journals/tods/Larson85
12711860;journals/tods/Larson88
12711861;journals/ipl/CiacciaMT88
12711862;journals/cacm/Siler76
12711863;conf/icde/BellLM89
12711864;conf/icde/BodorikR88
12711865;conf/icdcs/BodorikR88
12711866;conf/dpds/BodorikR88
12711867;conf/acm/BodorikRJ89
12711868;conf/dpds/BodorikPR90
12711869;conf/icdcs/CareyLL85
12711870;conf/ddb/CellaryM80
12711871;conf/icde/ChaoE86
12711872;conf/ddb/DanielsSHLMWW82
12711873;journals/cj/EgyhazyT88
12711874;conf/parbase/El-SharkawiK90b
12711875;conf/vldb/EpsteinS80
12711876;conf/parbase/GagliardiCO90
12711877;conf/vldb/HwangY87
12711878;books/sp/kimrb85/Kambayashi85
12711879;journals/sigmod/KumarS87
12711880;conf/ds/MahmoudRT79
12711881;journals/tse/MasuyamaINH87
12711882;conf/icdcs/OtooSR87
12711883;conf/sigmod/SalzaT89
12711884;conf/icod/SelingerA80
12711885;conf/icde/SuMLC86
12711886;conf/ddss/TothMR81
12711887;journals/toms/Vitter85
12711888;conf/icdcs/YuL82
12711889;books/sp/kimrb85/Yu85
12711890;conf/icde/YuL90
12711891;conf/dbsec/AmmannJ93
12711892;conf/dbsec/AtluriBJ94
12711893;journals/tkde/AtluriJB96
12711894;journals/tkde/BertinoJMR98
12711895;conf/dbsec/JajodiaMR96
12711896;conf/dbsec/JajodiaMB93
12711897;conf/podc/Liskov91
12711898;conf/dbsec/McDermottJ92
12711899;conf/ccs/RayBJM96
12711900;journals/dpd/StamosC93
12711901;conf/ecoop/Paepcke88
12711902;books/sp/dittrichDB91/LearmontC91
12711903;journals/cacm/PremerlaniRBV90
12711904;journals/vldb/LeeW94
12711905;conf/icod/Date83
12711906;journals/sigmod/JosephTTW89
12711907;conf/icde/WilkesKS89
12711908;conf/pods/BunemanDW88
12711909;conf/oopsla/KempfS87
12711910;journals/ec/AizawaW94
12711911;conf/rtss/ChuW91
12711912;journals/ml/FitzpatrickG88
12711913;journals/ml/GrefenstetteRS90
12711914;journals/tkde/Wah92
12711915;journals/tkde/YanL89
12711916;journals/tse/YuW88
12711917;conf/icde/CheineyFM86
12711918;conf/fodo/Ghosh85
12711919;journals/jacm/HorowitzP76
12711920;conf/ifip/OhsawaS83
12711921;journals/csur/Samet88
12711922;conf/icde/SrivastavaL88
12711923;journals/siamcomp/Yao85a
12711924;journals/cacm/TillquistK89
12711925;journals/tse/AdamT93
12711926;conf/icdcs/BhargavaR86
12711927;journals/tse/Davcev89
12711928;conf/icdcs/HuangL90
12711929;conf/icde/JajodiaM88
12711930;conf/icdcs/RenesseT88
12711931;journals/software/Cleaveland88
12711932;journals/cacm/Davis88
12711933;journals/cacm/Dijkstra75
12711934;journals/computer/Hoare87
12711935;journals/software/MisraJ88
12711936;journals/csur/PartschS83
12711937;journals/computer/RichW88
12711938;journals/mms/ArmanHC94
12711939;conf/spieSR/BoreczkyR96
12711940;journals/cacm/ChristelKMRSSW95
12711941;conf/icmcs/DayDIKG95
12711942;conf/cikm/DimitrovaME97
12711943;journals/cacm/Grosky97
12711944;conf/mm/HampapurWJ94
12711945;conf/spieSR/NiblackZHBPPFUNSDYSZP98
12711946;journals/ieeemm/NwosuTB97
12711947;conf/icmcs/YeoL95
12711948;conf/spieSR/YeungY97
12711949;conf/mm/ZabihMM95
12711950;journals/mta/ZhangLS95
12711951;journals/cacm/CarlsonR90
12711952;journals/coling/GroszS86
12711953;conf/aaai/Nelson82
12711954;journals/ai/SchmidtSG78
12711955;journals/ai/WatermanN71
12711956;conf/sigmod/Gotlieb75
12711957;conf/sigmod/HuntR79
12711958;journals/csur/Kim79
12711959;conf/eds/Morgenstern84
12711960;journals/tc/IbarraS75
12711961;journals/amai/NixV92
12711962;journals/ml/SchraudolphB92
12711963;journals/computer/SrinivasP94
12711964;journals/tkde/Sadri95a
12711965;books/sp/kimrb85/Dayal85
12711966;conf/dpds/KuhnL88
12711967;conf/dood/LefebvreV89
12711968;conf/ddb/LitwinBEFGCKMRS82
12711969;journals/isci/LitwinAZN89
12711970;journals/tocs/ArchibaldB86
12711971;conf/icdcs/DeppischO87
12711972;conf/vldb/FranklinCL93
12711973;journals/tods/HagmannF86
12711974;journals/cacm/KimW95
12711975;conf/icdcs/MakaroffE90
12711976;conf/sigmod/MohanN94
12711977;conf/icde/Ng90
12711978;journals/computer/NitzbergL91
12711979;conf/icde/PanagosBJR96
12711980;journals/tc/SatyanarayananKKOSS90
12711981;journals/tocs/SchroederB90
12711982;conf/icde/SegevP89
12711983;journals/cacm/Sinha92
12711984;journals/csur/Svobodova84
12711985;journals/computer/VetterSW94
12711986;conf/vldb/WilkinsonN90
12711987;journals/tocs/ChandyMH83
12711988;journals/tods/AgrawalD85
12711989;journals/tse/JenqKT88
12711990;journals/tocs/MarsanCB84
12711991;conf/sigmetrics/MarsanBCC87
12711992;journals/tc/HollidayV87
12711993;conf/icdcs/SmithD84
12711994;journals/cacm/Buzen73
12711995;conf/stoc/CoppersmithW87
12711996;conf/sigmod/MaierU83
12711997;conf/vldb/MunzSS79
12711998;journals/cacm/Chapman82
12711999;journals/tse/RichF92
12712000;journals/software/RichW90
12712001;journals/ai/Wills90
12712002;journals/tkde/GuoSW96
12712003;conf/pods/Elkan89
12712004;conf/vldb/AbiteboulSGS86
12712005;conf/oodbs/Batory86
12712006;journals/sigmod/Date84a
12712007;journals/ibmrd/LorieN79
12712008;journals/debu/Orborn87
12712009;journals/tkde/BrainT94
12712010;journals/ipl/CzechHM92
12712011;conf/berkeley/HevnerY78
12712012;journals/sigmod/Hsu91
12712013;conf/icde/HsuSL92
12712014;conf/jcdkb/Boral88
12712015;journals/csur/Kim84
12712016;conf/sigmod/NavatheR89
12712017;conf/fgcs/Miranker84
12712018;conf/ijcai/Shaw81
12712019;journals/is/CuppensD89
12712020;journals/tkde/DionisioC98
12712021;conf/vldb/GabbayM91
12712022;journals/tkde/HsuCT96
12712023;journals/tkde/MohanK93
12712024;conf/focs/Pnueli77
12712025;conf/vldb/Richardson92
12712026;conf/icde/SubramanianLVZ95
12712027;journals/is/WeilandS93
12712028;journals/ai/Davis79
12712029;conf/ijcai/Diederich87
12712030;journals/ijmms/LefkowitzL88
12712031;conf/ijcai/PazzaniDF87
12712032;journals/ai/PorterBH90
12712033;journals/ai/SchankL89
12712034;journals/ijmms/Silvestro88
12712035;journals/ibmsj/StevensMC74
12712036;journals/cacm/Weiser82
12712037;conf/dpds/AgrawalBGLY88
12712038;conf/vldb/LuC85
12712039;conf/dpds/WangL88
12712040;journals/ijmms/Davis83a
12712041;conf/aaai/LairdRN84
12712042;journals/cogsci/Rapaport86
12712043;journals/ai/GordonS85
12712044;journals/ai/Lee88
12712045;journals/ai/Bobrow84
12712046;journals/ai/Williams84
12712047;journals/tc/LinPP91
12712048;conf/aaai/LeeM90
12712049;journals/siamcomp/HopcroftK73
12712050;conf/ride/TsaiC93
12712051;conf/future/TsengCY92
12712052;journals/bit/Mullin81
12712053;journals/bit/RamamohanaraoS85
12712054;journals/tse/YuenD86
12712055;conf/icde/YuenD86
12712056;journals/tods/Korth82
12712057;books/aw/kimL89/SkarraZ89
12712058;journals/iandc/Chazelle85
12712059;journals/jal/Cole86
12712060;conf/focs/DietzfelbingerKMHRT88
12712061;conf/focs/DobkinM80
12712062;books/sp/Overmars83
12712063;journals/ipl/Willard83
12712064;journals/jacm/Yao81a
12712065;conf/sigir/Biller82
12712066;conf/pods/FischerG84
12712067;conf/sigsmall/Fox81
12712068;conf/sigmod/KowarskiL82
12712069;conf/sigir/WongZW85
12712070;journals/tods/WongZRW87
12712071;journals/is/WongZRW89
12712072;journals/iandc/Brown59
12712073;journals/jacm/Fagin83
12712074;journals/ijmms/HaiK85
12712075;journals/iandc/Lewis59
12712076;conf/pods/MaierU82
12712077;conf/vldb/Nambiar80
12712078;journals/jacm/Bolour79
12712079;journals/tods/Burkhard79
12712080;journals/bit/Chan84
12712081;journals/ipl/Chan85
12712082;journals/bit/Chang88
12712083;journals/cj/ChangCC92
12712084;journals/tse/ChangDL84
12712085;conf/sigmod/ChangLD80
12712086;conf/fodo/ChangS85a
12712087;journals/bit/ChenL91
12712088;journals/bit/Du86
12712089;journals/is/LiouY77
12712090;journals/bit/RamamohanaraoSS90
12712091;journals/is/TangFL85
12712092;conf/sigmod/ChristodoulakisF88
12712093;conf/vldb/FordC91
12712094;conf/vldb/GhandeharizadehRAQ91
12712095;journals/cacm/Green92
12712096;journals/cacm/LippmanB89
12712097;journals/csur/Wong80
12712098;journals/jacm/YueW73
12712099;journals/spe/ChangGK89
12712100;journals/toplas/RepsTD83
12712101;conf/lics/AlurH90
12712102;journals/jacm/Dean89
12712103;conf/podc/Henzinger90
12712104;conf/csl/SaakeL88
12712105;conf/issta/RazoukG89
12712106;journals/sigmod/Sellis89
12712107;conf/vldb/TuzhilinC90
12712108;journals/tse/WolfsonSY91
12712109;conf/pdis/YeminiW91
12712110;journals/jcss/BlumEP87
12712111;conf/icalp/Dybjer84
12712112;conf/oodbs/EhrichSS88
12712113;conf/ecoop/Knudsen88
12712114;conf/oodbs/Wilkes88
12712115;journals/ai/BylanderATJ91
12712116;journals/ijmms/ChandrasekaranM83
12712117;journals/aicom/ConsolePD91
12712118;journals/ai/Kleer90
12712119;conf/aaai/Kleer91
12712120;journals/ai/KleerMR92
12712121;conf/ijcai/KleerW89
12712122;conf/kr/FreitagF92
12712123;conf/ecai/FriedrichGN92
12712124;journals/ai/Genesereth84
12712125;journals/ai/Keller88
12712126;journals/ijmms/Mozetic91
12712127;conf/aaai/Pearce88
12712128;conf/fgcs/PreistE92
12712129;conf/aaai/SelmanL90
12712130;journals/ai/Simmons92
12712131;journals/ai/WeissKAS78
12712132;journals/toplas/Halstead85
12712133;journals/cacm/HickeyC84
12712134;journals/toplas/Ben-Ari84
12712135;journals/cacm/DijkstraLMSS78
12712136;conf/focs/KungS77
12712137;conf/asplos/PollackCHKLR82
12712138;journals/ipl/Snepscheut87
12712139;books/sp/Gries81
12712140;conf/fpca/Wise85
12712141;journals/cacm/Steele75
12712142;journals/ipl/FalkowskiS86
12712143;journals/ai/HaralickE80
12712144;journals/ipl/Kale90
12712145;journals/siamcomp/PurdomB83
12712146;journals/acta/PurdomBR81
12712147;journals/ipl/Reichling87
12712148;journals/sigart/SosicG90
12712149;journals/sigart/SosicG91
12712150;journals/ibmrd/StoneS87
12712151;journals/sigmod/KrishnamurthyI91
12712152;conf/popl/KuckKPLW81
12712153;conf/oodbs/OBrienBS86
12712154;journals/dke/SheuKY89
12712155;conf/sigmod/StonebrakerAHR84
12712156;conf/icde/StonebrakerHH87
12712157;journals/ipl/CeriGTW89
12712158;conf/pods/Marchetti-SpaccamelaPS87
12712159;conf/icde/SippuS88
12712160;conf/fgcs/Tanaka84
12712161;conf/pods/AfratiP87
12712162;conf/pods/CosmadakisK86
12712163;journals/tkde/SunW94
12712164;journals/tse/SunKN89
12712165;journals/jacm/UllmanG88
12712166;conf/icde/KaulDN90
12712167;journals/computer/Larson83
12712168;conf/vldb/Navathe80
12712169;books/sp/kimrb85/RosenthalR85
12712170;conf/dexa/SunMY90
12712171;conf/db-workshops/Borgida85
12712172;conf/icde/RundensteinerBGY91
12712173;journals/cacm/AkscynMY88
12712174;journals/cacm/Berners-LeeCLNS94
12712175;journals/lncs/BertinoJS93
12712176;journals/cacm/CampbellG88
12712177;journals/dc/ComerP89
12712178;journals/cacm/FoxAFL95
12712179;journals/cacm/GronbaekT94
12712180;conf/oopsla/Meyrowitz86
12712181;conf/cscw/ShenD92
12712182;journals/cacm/SmithW88
12712183;journals/tods/AhadRM89
12712184;journals/ipl/Cheung82
12712185;journals/is/CiacciaM92
12712186;journals/dke/CiacciaM93
12712187;journals/is/GardyP84
12712188;journals/tse/GrandiS93
12712189;conf/sigmod/KamelK85
12712190;books/ap/MarshallO79
12712191;journals/is/Mostardi90
12712192;journals/tods/MukkamalaJ91
12712193;journals/tods/WhangVT90
12712194;journals/jacm/AllenM78
12712195;journals/siamcomp/Bitner79
12712196;journals/cacm/Gonnet83
12712197;journals/siamcomp/GonnetMS81
12712198;journals/csur/HesterH85
12712199;journals/acta/Mehlhorn75
12712200;journals/siamcomp/Mehlhorn79
12712201;journals/siamcomp/OommenH87
12712202;journals/tcs/OommenHM90
12712203;journals/cacm/Rivest76
12712204;journals/jacm/SleatorT85
12712205;conf/slp/Bocca86
12712206;conf/icde/ShethO91
12712207;books/sp/kimrb85/Ubell85
12712208;conf/ecai/Venken84
12712209;conf/ijcai/IlineK87
12712210;conf/ijcai/SterlingY89
12712211;conf/sigmod/Kriegel84
12712212;conf/ewdw/Ait-Kaci90a
12712213;journals/sigart/BaaderH91
12712214;conf/kr/BaaderHNPF92
12712215;journals/tkde/BeckAN94
12712216;conf/aiia/Bettini93
12712217;conf/kr/Borgida92
12712218;conf/sigmod/BorgidaB93
12712219;conf/ifip/BorgidaD92
12712220;journals/jair/BorgidaP94
12712221;journals/is/BuchheitJNS94
12712222;conf/aaai/CohenBH92
12712223;conf/kr/DevanbuL91
12712224;journals/cacm/DevanbuBS91
12712225;conf/icse/DevanbuJ94
12712226;conf/kr/DoniniLNSN92
12712227;journals/ai/Levesque84
12712228;conf/iski/NebelP90
12712229;journals/lncs/NebelS91
12712230;conf/ki/Owsnicki-Klewe88
12712231;journals/ai/Patel-Schneider89a
12712232;conf/jelia/RoyerQ92
12712233;conf/ijcai/Schild91
12712234;conf/kr/Schmidt-Schauss89
12712235;conf/kr/Teege94
12712236;journals/tkde/YenNM91
12712237;conf/cikm/Borgida94
12712238;journals/tkde/Tansel97
12712239;conf/cikm/GoralwallaTO95
12712240;journals/cacm/BerzinsGN86
12712241;journals/ijmms/BylanderC87
12712242;conf/oopsla/Dony90
12712243;books/aw/kimL89/EllisG89
12712244;journals/tse/FickasH92
12712245;journals/tse/GarlanP95
12712246;journals/cacm/GeneserethG85
12712247;conf/oopsla/HarrisonO93
12712248;journals/tse/Hayes-RothPLMB95
12712249;journals/tkde/IshidaSNF95
12712250;conf/er/KerschbergBH89
12712251;conf/icde/LeeL90
12712252;journals/ijcs/MillerKPUK91
12712253;conf/er/NavatheB91
12712254;journals/ai/RosenbloomNM91
12712255;journals/tcs/Baeza-Yates96
12712256;journals/jcss/CarterW79
12712257;journals/tods/RamakrishnaL89
12712258;conf/pods/RamakrishnaM88
12712259;conf/sigmod/Ramakrishna88
12712260;conf/icde/Ramakrishna88
12712261;journals/is/CiacciaMT89
12712262;conf/vldb/Kim93
12712263;journals/tods/Al-SuwaiyelH84
12712264;journals/tse/AoeYS84
12712265;journals/tse/Aoe89a
12712266;journals/spe/AoeMS92
12712267;journals/cacm/AppelJ88
12712268;journals/jacm/BlumerBHME87
12712269;journals/spe/LucchesiK93
12712270;journals/spe/Dundas91
12712271;journals/tse/JongeTR87
12712272;journals/tse/LitwinRLH91
12712273;journals/cacm/Maly76
12712274;conf/vldb/BancilhonS77
12712275;journals/compsec/BiskupB88
12712276;conf/icdt/BonattiKS92
12712277;conf/dbsec/Cuppens91
12712278;journals/tods/SichermanJR83
12712279;journals/tkde/SuO91
12712280;conf/ride/BreitbartS92
12712281;conf/icde/GeorgakopoulosRS91
12712282;journals/computer/McDonaldGSDB87
12712283;journals/computer/WahLY85
12712284;journals/computer/West87
12712285;conf/icml/Berenji91
12712286;journals/tkde/FrasconiGMS95
12712287;conf/aaai/Ginsberg88b
12712288;conf/aaai/OurstonM90
12712289;conf/ijcai/Pazzani89
12712290;journals/ml/Pollack91
12712291;journals/ml/Shavlik94
12712292;journals/ijmms/SuddarthH91
12712293;conf/icml/TowellCS91
12712294;journals/jacm/OmlinG96
12712295;books/cs/Ullman80
12712296;conf/nf2/AbiteboulBGG87
12712297;journals/ipl/Ershov77
12712298;conf/nf2/KorthR87
12712299;books/aw/Date75
12712300;conf/sigmod/GoldsteinS70
12712301;books/cs/Storer88
12712302;journals/ai/BookerGH89
12712303;journals/ai/Georgeff83
12712304;journals/ml/Grefenstette88
12712305;journals/ai/Lenat83
12712306;conf/ijcai/MitchellUNB81
12712307;conf/ijcai/Mitchell83
12712308;journals/aim/Pearl83
12712309;journals/ai/RussellW91
12712310;journals/aim/SleemanLM82
12712311;conf/ijcai/SmithMCB77
12712312;conf/ijcai/Smith83a
12712313;conf/icml/Tesauro88
12712314;conf/aaai/Wilkins88
12712315;journals/tse/Abdel-GhalyCL86
12712316;journals/tse/Musa75
12712317;journals/cacm/BlinnN76
12712318;conf/gg/Ehrig78
12712319;journals/jcss/MillerY80
12712320;conf/gg/Nagl78
12712321;conf/ijcai/Shaw85
12712322;journals/tog/AyalaBJN85
12712323;conf/ssd/89
12712324;conf/focs/Chazelle82
12712325;conf/ssd/EgenhoferFJ89
12712326;conf/vldb/GuntherW87
12712327;journals/bit/GuntherW91
12712328;conf/icdt/KriegelS86
12712329;conf/ssd/KriegelS89
12712330;journals/tc/LeeP84
12712331;conf/fodo/NievergeltH85
12712332;journals/tcs/PreparataM79
12712333;journals/tog/SametW85
12712334;conf/gi/SixW86
12712335;conf/oodbs/BuchmannCV86
12712336;journals/toplas/Borning81
12712337;journals/ml/Utgoff89
12712338;journals/tods/BunemanFN82
12712339;conf/acm/DerrettS89
12712340;conf/oodbs/LyngbaekK86
12712341;conf/icse/Tichy82
12712342;conf/fgcs/Chikayama92
12712343;conf/fgcs/NittaOMOOS92
12712344;conf/icail/NittaWO93
12712345;journals/ijmms/Rissland91
12712346;conf/fgcs/Taki92
12712347;conf/ecml/GebhardtK95
12712348;journals/ai/Kyburg87
12712349;journals/cacm/ChoobinehMT92
12712350;journals/tods/HendrixSSS78
12712351;books/sp/bolcJ86/Janas86
12712352;conf/er/Sabbagh90
12712353;books/sp/bolcJ86/TempletonB86
12712354;journals/cacm/Waltz78
12712355;journals/ac/Woods78
12712356;journals/tocs/PetersonBS89
12712357;journals/tkde/BaekgaardM97
12712358;journals/csur/BentleyF79
12712359;conf/fodo/AbiteboulH85
12712360;conf/icde/BalzerGN84
12712361;conf/oopsla/BloomZ87
12712362;conf/icde/DuG87
12712363;conf/eds/LafueS84
12712364;conf/tfais/MarkR85
12712365;journals/computer/MarkR86
12712366;conf/icde/UrbanD87
12712367;conf/oodbs/UrbanD88
12712368;conf/icde/UrbanD89
12712369;journals/jacm/AttiyaSW88
